,show_id,link_to_id,community
4258,429,12,1
4259,429,2594,1
4260,430,1956,1
4261,430,262,1
4262,430,3307,1
4263,430,110,1
4264,430,1962,1
4265,430,3721,1
4266,430,900,1
4267,430,946,1
4268,430,1276,1
4269,430,2764,1
4270,431,2723,2
4271,432,3470,2
4272,432,876,2
4273,432,719,2
4274,433,146,1
4275,433,998,1
4276,433,648,1
4277,433,985,1
4278,433,1933,1
4279,433,3398,1
4280,433,1461,1
4281,433,938,1
4282,434,1259,2
4283,434,516,2
4284,434,1736,2
4285,434,835,2
4286,434,287,2
4287,434,752,2
4288,434,2411,2
4289,434,932,2
4290,434,2096,2
4291,434,814,2
4292,434,1332,2
4293,434,3533,2
4294,434,2846,2
4295,434,3033,2
4296,434,1410,2
4297,434,1353,2
4298,434,955,2
4299,434,2982,2
4300,435,1358,1
4301,435,682,1
4302,436,2513,2
4303,436,3105,2
4304,436,1584,2
4305,436,1430,2
4306,436,2640,2
4307,436,2704,2
4308,436,2678,2
4309,1930,2583,2
4310,67,951,2
4311,67,170,2
4312,67,795,2
4313,67,1125,2
4314,67,2384,2
4315,67,2848,2
4316,67,2521,2
4317,67,2900,2
4318,67,863,2
4319,67,3260,2
4320,67,928,2
4321,67,1292,2
4322,67,3420,2
4323,67,1586,2
4324,67,108,2
4325,439,366,2
4326,439,3534,2
4327,439,2667,2
4328,439,33,2
4329,439,2561,2
4330,439,1569,2
4331,439,2926,2
4332,439,1872,2
4333,439,2691,2
4334,439,3749,2
4335,439,1091,2
4336,439,66,2
4337,439,1820,2
4338,439,3301,2
4339,439,2282,2
4340,1289,1151,2
4341,1289,911,2
4342,1289,1134,2
4343,1289,558,2
4344,1289,465,2
4345,1289,3344,2
4346,1289,253,2
4347,1289,1131,2
4348,1289,354,2
4349,1289,2975,2
4350,1289,977,2
4351,1289,3084,2
4352,441,3532,2
4353,441,3465,2
4354,441,812,2
4355,441,562,2
4356,441,218,2
4357,2914,2857,2
4358,2914,209,2
4359,2914,946,2
4360,2914,987,2
4361,2914,1045,2
4362,2914,817,2
4363,2914,3266,2
4364,443,68,1
4365,444,2812,2
4366,444,1494,2
4367,444,194,2
4368,444,2400,2
4369,444,93,2
4370,444,3755,2
4371,444,2106,2
4372,444,638,2
4373,444,455,2
4374,444,1383,2
4375,444,3118,2
4376,444,1572,2
4377,444,628,2
4378,444,1638,2
4379,444,2483,2
4380,444,154,2
4381,444,3336,2
4382,444,3264,2
4383,444,2036,2
4384,444,3088,2
4385,444,46,2
4386,444,2556,2
4387,444,120,2
4388,444,1958,2
4389,444,3472,2
4390,444,1604,2
4391,444,160,2
4392,444,1665,2
4393,444,3051,2
4394,444,1668,2
4395,445,528,1
4396,445,3059,1
4397,445,2063,1
4398,445,2469,1
4399,445,218,1
4400,445,2720,1
4401,446,3234,2
4402,446,382,2
4403,446,587,2
4404,447,1721,2
4405,448,1972,1
4406,448,25,1
4407,448,109,1
4408,448,2735,1
4409,450,2556,2
4410,450,3164,2
4411,450,1165,2
4412,450,2701,2
4413,450,1710,2
4414,450,1141,2
4415,450,2253,2
4416,450,628,2
4417,450,3639,2
4418,450,2933,2
4419,451,3723,2
4420,452,2631,2
4421,452,217,2
4422,452,3447,2
4423,452,1494,2
4424,452,2280,2
4425,452,3320,2
4426,452,1621,2
4427,452,1693,2
4428,452,749,2
4429,452,280,2
4430,452,1921,2
4431,452,2932,2
4432,452,12,2
4433,452,2879,2
4434,452,2383,2
4435,452,3239,2
4436,452,1689,2
4437,452,2741,2
4438,452,226,2
4439,452,236,2
4440,452,106,2
4441,452,107,2
4442,452,1446,2
4443,452,3012,2
4444,452,1540,2
4445,452,1078,2
4446,452,1106,2
4447,452,3461,2
4448,452,2045,2
4449,452,3711,2
4450,452,1582,2
4451,452,1169,2
4452,452,1583,2
4453,452,2896,2
4454,452,545,2
4455,452,185,2
4456,452,1774,2
4457,452,290,2
4458,452,603,2
4459,452,1486,2
4460,452,703,2
4461,452,2996,2
4462,452,1065,2
4463,452,1412,2
4464,452,3231,2
4465,452,3373,2
4466,452,173,2
4467,452,1660,2
4468,452,3109,2
4469,452,2771,2
4470,452,2452,2
4471,452,2017,2
4472,452,734,2
4473,452,1969,2
4474,452,2560,2
4475,452,3443,2
4476,452,566,2
4477,2852,2631,1
4478,2852,217,1
4479,2852,3447,1
4480,2852,1494,1
4481,2852,2280,1
4482,2852,3320,1
4483,2852,1621,1
4484,2852,1693,1
4485,2852,749,1
4486,2852,280,1
4487,2852,1921,1
4488,2852,2932,1
4489,2852,12,1
4490,2852,2879,1
4491,2852,2383,1
4492,2852,1660,1
4493,2852,2741,1
4494,2852,226,1
4495,2852,236,1
4496,2852,106,1
4497,2852,107,1
4498,2852,1446,1
4499,2852,3012,1
4500,2852,1540,1
4501,2852,1106,1
4502,2852,3461,1
4503,2852,2045,1
4504,2852,3711,1
4505,2852,1582,1
4506,2852,1169,1
4507,2852,1583,1
4508,2852,2896,1
4509,2852,545,1
4510,2852,185,1
4511,2852,1774,1
4512,2852,603,1
4513,2852,1486,1
4514,2852,703,1
4515,2852,1065,1
4516,2852,1412,1
4517,2852,3231,1
4518,2852,3373,1
4519,2852,173,1
4520,2852,3239,1
4521,2852,3109,1
4522,2852,2771,1
4523,2852,2452,1
4524,2852,2017,1
4525,2852,1969,1
4526,2852,2560,1
4527,2852,3443,1
4528,2852,566,1
4529,453,85,1
4530,453,2640,1
4531,453,1584,1
4532,455,2812,1
4533,455,194,1
4534,455,2400,1
4535,455,93,1
4536,455,2106,1
4537,455,638,1
4538,455,3336,1
4539,455,1383,1
4540,455,628,1
4541,455,2483,1
4542,455,3472,1
4543,455,3264,1
4544,455,1665,1
4545,455,2036,1
4546,455,3088,1
4547,455,2556,1
4548,455,120,1
4549,455,1958,1
4550,455,2857,1
4551,455,1604,1
4552,455,160,1
4553,455,957,1
4554,455,3188,1
4555,455,3051,1
4556,455,1668,1
4557,456,559,1
4558,456,635,1
4559,456,3430,1
4560,456,3444,1
4561,457,1520,1
4562,457,864,1
4563,457,2936,1
4564,457,2827,1
4565,457,1584,1
4566,457,2640,1
4567,457,3223,1
4568,457,3760,1
4569,458,1942,1
4570,458,2001,1
4571,458,3802,1
4572,458,2561,1
4573,458,220,1
4574,459,944,2
4575,460,1176,2
4576,460,2633,2
4577,460,1945,2
4578,460,3185,2
4579,460,1683,2
4580,460,1981,2
4581,460,2543,2
4582,460,199,2
4583,460,2219,2
4584,460,2350,2
4585,460,3338,2
4586,460,2694,2
4587,460,3588,2
4588,460,1390,2
4589,460,3075,2
4590,460,2006,2
4591,460,3455,2
4592,460,1761,2
4593,460,2787,2
4594,460,2766,2
4595,460,1114,2
4596,460,2957,2
4597,460,3797,2
4598,460,2440,2
4599,460,2184,2
4600,460,3193,2
4601,460,672,2
4602,460,3116,2
4603,460,3487,2
4604,460,1960,2
4605,460,2740,2
4606,460,3796,2
4607,460,2450,2
4608,460,3379,2
4609,460,1485,2
4610,460,1544,2
4611,460,959,2
4612,462,1409,1
4613,463,2817,2
4614,463,3684,2
4615,464,632,2
4616,464,74,2
4617,466,637,2
4618,466,136,2
4619,466,3259,2
4620,466,741,2
4621,466,3512,2
4622,467,3636,1
4623,467,14,1
4624,467,849,1
4625,468,2284,1
4626,468,2972,1
4627,468,303,1
4628,468,3333,1
4629,468,2908,1
4630,468,3545,1
4631,469,2147,1
4632,469,295,1
4633,469,3702,1
4634,470,762,1
4635,470,2499,1
4636,471,3005,2
4637,472,3213,2
4638,472,1176,2
4639,472,1166,2
4640,1937,169,1
4641,1937,3135,1
4642,1937,2600,1
4643,1937,1961,1
4644,474,3531,1
4645,474,2151,1
4646,475,1635,2
4647,475,363,2
4648,475,1207,2
4649,475,616,2
4650,475,1190,2
4651,475,1094,2
4652,476,3670,1
4653,476,3024,1
4654,476,744,1
4655,477,980,1
4656,477,2695,1
4657,478,621,2
4658,478,742,2
4659,478,625,2
4660,478,93,2
4661,478,1743,2
4662,478,3279,2
4663,478,1917,2
4664,478,1672,2
4665,478,2588,2
4666,478,2742,2
4667,478,2590,2
4668,478,1128,2
4669,478,184,2
4670,478,2539,2
4671,478,2598,2
4672,478,2804,2
4673,478,3224,2
4674,478,777,2
4675,478,3365,2
4676,478,2328,2
4677,479,2513,1
4678,479,2678,1
4679,480,2220,2
4680,480,346,2
4681,480,598,2
4682,480,3028,2
4683,480,2821,2
4684,481,2260,2
4685,481,3007,2
4686,481,1496,2
4687,481,1836,2
4688,481,758,2
4689,481,647,2
4690,482,2270,2
4691,483,1635,2
4692,483,363,2
4693,483,1603,2
4694,483,3775,2
4695,483,1094,2
4696,484,1394,1
4697,484,1946,1
4698,484,657,1
4699,484,975,1
4700,2576,3514,1
4701,485,1364,1
4702,485,293,1
4703,485,2547,1
4704,485,2245,1
4705,485,2533,1
4706,485,1513,1
4707,485,1815,1
4708,485,2237,1
4709,485,3034,1
4710,485,1546,1
4711,485,741,1
4712,487,118,2
4713,487,1037,2
4714,487,2380,2
4715,487,3516,2
4716,487,591,2
4717,487,735,2
4718,487,2981,2
4719,487,2255,2
4720,487,2860,2
4721,487,604,2
4722,487,596,2
4723,2964,655,2
4724,2964,2762,2
4725,2964,135,2
4726,2964,1045,2
4727,2964,1924,2
4728,2964,2394,2
4729,488,2878,2
4730,488,3237,2
4731,3231,2631,2
4732,3231,217,2
4733,3231,3447,2
4734,3231,1494,2
4735,3231,2280,2
4736,3231,1621,2
4737,3231,1693,2
4738,3231,749,2
4739,3231,280,2
4740,3231,1921,2
4741,3231,12,2
4742,3231,2879,2
4743,3231,2383,2
4744,3231,1660,2
4745,3231,2741,2
4746,3231,226,2
4747,3231,236,2
4748,3231,106,2
4749,3231,107,2
4750,3231,703,2
4751,3231,1540,2
4752,3231,1106,2
4753,3231,3461,2
4754,3231,2045,2
4755,3231,3711,2
4756,3231,1582,2
4757,3231,1169,2
4758,3231,1583,2
4759,3231,545,2
4760,3231,185,2
4761,3231,1486,2
4762,3231,603,2
4763,3231,1065,2
4764,3231,3373,2
4765,3231,173,2
4766,3231,3239,2
4767,3231,3109,2
4768,3231,2771,2
4769,3231,2452,2
4770,3231,2017,2
4771,3231,1969,2
4772,3231,2560,2
4773,3231,3443,2
4774,3231,566,2
4775,490,1827,1
4776,491,2970,2
4777,491,2691,2
4778,492,1563,2
4779,492,370,2
4780,492,953,2
4781,492,1154,2
4782,492,810,2
4783,492,3376,2
4784,492,1558,2
4785,492,3653,2
4786,492,8,2
4787,492,1373,2
4788,492,1316,2
4789,492,1119,2
4790,493,676,2
4791,493,2967,2
4792,495,84,2
4793,495,218,2
4794,496,2048,2
4795,496,1212,2
4796,496,372,2
4797,496,35,2
4798,496,360,2
4799,496,1832,2
4800,496,2164,2
4801,496,817,2
4802,496,3266,2
4803,497,1940,1
4804,497,3404,1
4805,497,2474,1
4806,497,142,1
4807,497,2755,1
4808,497,3478,1
4809,497,2917,1
4810,497,3071,1
4811,497,3417,1
4812,497,2751,1
4813,498,505,2
4814,498,2340,2
4815,498,829,2
4816,498,3227,2
4817,499,1599,1
4818,499,850,1
4819,499,2004,1
4820,499,3222,1
4821,500,795,1
4822,500,170,1
4823,501,1194,1
4824,501,2803,1
4825,501,824,1
4826,501,158,1
4827,501,3201,1
4828,501,930,1
4829,501,2191,1
4830,501,1209,1
4831,501,2312,1
4832,501,2192,1
4833,501,2022,1
4834,502,1409,2
4835,503,637,1
4836,503,136,1
4837,503,293,1
4838,503,3242,1
4839,503,3039,1
4840,503,876,1
4841,503,2533,1
4842,503,2653,1
4843,503,1634,1
4844,503,3259,1
4845,503,3512,1
4846,503,282,1
4847,503,2237,1
4848,503,741,1
4849,504,3649,2
4850,504,1428,2
4851,504,2865,2
4852,504,218,2
4853,504,2885,2
4854,506,1908,2
4855,506,3203,2
4856,506,3354,2
4857,506,3432,2
4858,506,69,2
4859,506,322,2
4860,506,521,2
4861,506,2005,2
4862,506,1844,2
4863,506,1991,2
4864,507,1164,1
4865,507,3041,1
4866,508,1454,1
4867,508,1249,1
4868,509,1340,2
4869,510,1760,2
4870,510,2842,2
4871,510,306,2
4872,510,3386,2
4873,510,2747,2
4874,510,3593,2
4875,510,3691,2
4876,511,18,2
4877,511,3617,2
4878,511,1982,2
4879,512,2089,2
4880,512,2283,2
4881,512,2378,2
4882,512,1999,2
4883,512,2696,2
4884,512,3696,2
4885,512,3204,2
4886,512,1103,2
4887,512,3741,2
4888,513,1409,2
4889,514,1455,2
4890,1548,1508,1
4891,1548,1534,1
4892,1548,159,1
4893,1548,1662,1
4894,1548,2574,1
4895,1548,3203,1
4896,1548,2176,1
4897,1548,1027,1
4898,1548,2368,1
4899,1548,188,1
4900,1548,2554,1
4901,1548,3434,1
4902,1548,1337,1
4903,1548,1991,1
4904,1548,2950,1
4905,515,2206,2
4906,515,655,2
4907,515,2478,2
4908,515,1889,2
4909,515,3063,2
4910,515,2464,2
4911,515,2919,2
4912,516,3179,1
4913,516,1849,1
4914,516,381,1
4915,516,752,1
4916,516,2411,1
4917,516,3408,1
4918,516,2096,1
4919,516,932,1
4920,516,2029,1
4921,516,2846,1
4922,516,827,1
4923,516,265,1
4924,516,1059,1
4925,516,287,1
4926,516,302,1
4927,516,1245,1
4928,516,2982,1
4929,516,1253,1
4930,1302,1726,1
4931,1302,1746,1
4932,519,3139,2
4933,519,1502,2
4934,520,3023,1
4935,520,2254,1
4936,520,1000,1
4937,520,1606,1
4938,520,840,1
4939,520,1248,1
4940,520,3801,1
4941,520,2085,1
4942,521,3320,2
4943,523,2231,2
4944,523,2368,2
4945,524,2334,2
4946,524,999,2
4947,524,2024,2
4948,524,1297,2
4949,524,3503,2
4950,524,1931,2
4951,524,1015,2
4952,524,674,2
4953,524,1320,2
4954,524,3431,2
4955,524,3734,2
4956,524,3283,2
4957,524,2795,2
4958,524,2102,2
4959,524,1830,2
4960,524,1093,2
4961,525,3749,2
4962,525,2926,2
4963,525,380,2
4964,525,359,2
4965,525,858,2
4966,525,232,2
4967,525,2707,2
4968,525,1872,2
4969,525,1179,2
4970,525,886,2
4971,525,3534,2
4972,525,33,2
4973,525,3010,2
4974,525,551,2
4975,525,2909,2
4976,525,2561,2
4977,525,1535,2
4978,525,3309,2
4979,525,3046,2
4980,525,2691,2
4981,526,1512,1
4982,526,2873,1
4983,526,3666,1
4984,527,2595,2
4985,528,1121,1
4986,528,2922,1
4987,528,569,1
4988,528,2784,1
4989,528,2277,1
4990,528,599,1
4991,528,3502,1
4992,528,2627,1
4993,528,1765,1
4994,528,699,1
4995,528,1174,1
4996,528,3378,1
4997,528,2469,1
4998,528,218,1
4999,528,3628,1
5000,528,2541,1
5001,528,3098,1
5002,528,3092,1
5003,529,2459,1
5004,529,3119,1
5005,529,2463,1
5006,529,575,1
5007,529,2150,1
5008,529,2644,1
5009,529,973,1
5010,529,751,1
5011,529,1747,1
5012,529,1689,1
5013,529,697,1
5014,529,1030,1
5015,529,566,1
5016,529,3415,1
5017,529,3461,1
5018,529,2046,1
5019,529,2951,1
5020,529,1582,1
5021,529,1169,1
5022,529,1584,1
5023,529,185,1
5024,529,3780,1
5025,529,547,1
5026,529,603,1
5027,529,2092,1
5028,529,1523,1
5029,529,1065,1
5030,529,3230,1
5031,529,2640,1
5032,529,3488,1
5033,529,1772,1
5034,529,1660,1
5035,529,3109,1
5036,529,3110,1
5037,529,2017,1
5038,529,1967,1
5039,529,2389,1
5040,529,904,1
5041,529,3744,1
5042,530,1149,2
5043,530,2273,2
5044,530,838,2
5045,530,1388,2
5046,530,1916,2
5047,530,213,2
5048,530,1920,2
5049,530,1177,2
5050,530,3585,2
5051,3399,2895,2
5052,3399,2273,2
5053,3399,838,2
5054,3399,1388,2
5055,3399,213,2
5056,3399,1920,2
5057,3399,3512,2
5058,3399,3034,2
5059,3399,1177,2
5060,3399,3585,2
5061,531,3214,2
5062,531,235,2
5063,531,3348,2
5064,531,909,2
5065,532,1674,1
5066,532,1619,1
5067,532,2475,1
5068,532,1987,1
5069,532,2603,1
5070,533,2963,2
5071,533,3172,2
5072,2580,930,1
5073,2580,3541,1
5074,2580,1465,1
5075,2580,961,1
5076,2580,245,1
5077,535,1284,2
5078,535,1841,2
5079,3695,1046,2
5080,3695,194,2
5081,537,2555,1
5082,537,3534,1
5083,537,3423,1
5084,537,1703,1
5085,537,716,1
5086,537,1729,1
5087,537,3301,1
5088,538,823,2
5089,538,3633,2
5090,538,1575,2
5091,538,3552,2
5092,538,3494,2
5093,538,739,2
5094,538,633,2
5095,538,2121,2
5096,538,2912,2
5097,540,2138,2
5098,540,3359,2
5099,540,1655,2
5100,540,983,2
5101,540,2915,2
5102,540,2422,2
5103,540,1754,2
5104,540,1233,2
5105,540,763,2
5106,540,2073,2
5107,542,2974,1
5108,543,1400,2
5109,543,2077,2
5110,543,3650,2
5111,543,1785,2
5112,543,1230,2
5113,543,256,2
5114,543,384,2
5115,544,639,1
5116,544,3506,1
5117,544,2758,1
5118,544,994,1
5119,544,2295,1
5120,544,2131,1
5121,544,1530,1
5122,544,1954,1
5123,544,2088,1
5124,545,2631,2
5125,545,217,2
5126,545,3447,2
5127,545,1494,2
5128,545,3119,2
5129,545,2876,2
5130,545,2280,2
5131,545,1621,2
5132,545,1693,2
5133,545,749,2
5134,545,280,2
5135,545,1921,2
5136,545,2644,2
5137,545,2932,2
5138,545,12,2
5139,545,2879,2
5140,545,1862,2
5141,545,2383,2
5142,545,1660,2
5143,545,3109,2
5144,545,1030,2
5145,545,226,2
5146,545,236,2
5147,545,106,2
5148,545,107,2
5149,545,1446,2
5150,545,3012,2
5151,545,1540,2
5152,545,1106,2
5153,545,3415,2
5154,545,3461,2
5155,545,2045,2
5156,545,3711,2
5157,545,1582,2
5158,545,1169,2
5159,545,1583,2
5160,545,2896,2
5161,545,185,2
5162,545,1774,2
5163,545,603,2
5164,545,1486,2
5165,545,703,2
5166,545,1065,2
5167,545,1412,2
5168,545,3373,2
5169,545,173,2
5170,545,3239,2
5171,545,2741,2
5172,545,2771,2
5173,545,2452,2
5174,545,2017,2
5175,545,1969,2
5176,545,2560,2
5177,545,3443,2
5178,545,566,2
5179,546,1432,1
5180,546,3143,1
5181,547,2631,2
5182,547,1370,2
5183,547,2150,2
5184,547,3761,2
5185,547,1689,2
5186,547,2769,2
5187,547,757,2
5188,547,1275,2
5189,547,3461,2
5190,547,1582,2
5191,547,1169,2
5192,547,185,2
5193,547,1065,2
5194,547,3242,2
5195,547,1660,2
5196,547,3109,2
5197,547,3110,2
5198,547,566,2
5199,547,1967,2
5200,547,3744,2
5201,547,2073,2
5202,548,2708,2
5203,548,3410,2
5204,549,581,1
5205,549,1889,1
5206,2962,1120,2
5207,2962,2843,2
5208,2962,3449,2
5209,2962,1403,2
5210,2962,1608,2
5211,2962,85,2
5212,2962,2536,2
5213,2962,3190,2
5214,2962,3699,2
5215,550,1409,1
5216,551,352,1
5217,551,340,1
5218,551,3573,1
5219,551,3684,1
5220,551,359,1
5221,551,340,1
5222,551,3055,1
5223,551,3364,1
5224,551,232,1
5225,551,2707,1
5226,551,195,1
5227,551,2155,1
5228,551,3309,1
5229,551,3202,1
5230,551,3271,1
5231,551,1872,1
5232,551,3458,1
5233,551,2166,1
5234,551,3705,1
5235,551,66,1
5236,551,1338,1
5237,551,2864,1
5238,551,1161,1
5239,551,886,1
5240,551,33,1
5241,551,2410,1
5242,551,2309,1
5243,551,240,1
5244,551,1117,1
5245,551,3037,1
5246,551,2561,1
5247,551,1123,1
5248,551,1535,1
5249,551,57,1
5250,551,273,1
5251,551,3046,1
5252,552,726,1
5253,552,1494,1
5254,552,89,1
5255,552,861,1
5256,552,1076,1
5257,3258,1363,2
5258,3258,3066,2
5259,3258,2078,2
5260,553,2254,2
5261,554,2992,1
5262,554,877,1
5263,554,2499,1
5264,555,1009,2
5265,555,2977,2
5266,555,23,2
5267,555,617,2
5268,555,3401,2
5269,556,283,1
5270,556,3320,1
5271,556,2843,1
5272,556,3670,1
5273,556,3024,1
5274,556,817,1
5275,556,2298,1
5276,556,2995,1
5277,556,1498,1
5278,556,1016,1
5279,556,2019,1
5280,556,2186,1
5281,557,2811,2
5282,557,3655,2
5283,557,1380,2
5284,557,1441,2
5285,557,2945,2
5286,557,3689,2
5287,557,3020,2
5288,557,3352,2
5289,557,2430,2
5290,557,2666,2
5291,557,1778,2
5292,557,356,2
5293,557,1185,2
5294,557,2321,2
5295,557,3735,2
5296,557,2448,2
5297,557,3171,2
5298,557,138,2
5299,557,906,2
5300,558,354,1
5301,558,1151,1
5302,558,2146,1
5303,558,253,1
5304,559,2935,1
5305,559,1492,1
5306,559,1018,1
5307,559,1966,1
5308,559,666,1
5309,559,3430,1
5310,559,3444,1
5311,560,195,1
5312,560,606,1
5313,560,3271,1
5314,560,2247,1
5315,560,2493,1
5316,560,3010,1
5317,560,2020,1
5318,560,2330,1
5319,560,2864,1
5320,561,1194,2
5321,561,3570,2
5322,561,158,2
5323,561,3201,2
5324,561,930,2
5325,561,2012,2
5326,561,2312,2
5327,561,2191,2
5328,561,1209,2
5329,561,3067,2
5330,561,2840,2
5331,561,2192,2
5332,562,3532,2
5333,562,3465,2
5334,562,812,2
5335,562,1825,2
5336,562,2946,2
5337,2650,1846,2
5338,2650,2570,2
5339,2650,624,2
5340,2650,218,2
5341,563,1991,1
5342,563,165,1
5343,563,163,1
5344,563,2447,1
5345,563,3203,1
5346,564,2514,2
5347,564,1992,2
5348,564,65,2
5349,564,1809,2
5350,564,3406,2
5351,564,2355,2
5352,564,3349,2
5353,564,3707,2
5354,564,869,2
5355,564,3230,2
5356,564,3029,2
5357,564,2058,2
5358,564,1955,2
5359,564,3303,2
5360,564,489,2
5361,564,3621,2
5362,564,3794,2
5363,564,1771,2
5364,564,2016,2
5365,564,1049,2
5366,564,2746,2
5367,564,3556,2
5368,564,1970,2
5369,564,619,2
5370,565,3122,1
5371,565,602,1
5372,565,2942,1
5373,566,1370,2
5374,566,1621,2
5375,566,2092,2
5376,566,697,2
5377,566,1030,2
5378,566,1169,2
5379,566,1412,2
5380,566,3373,2
5381,566,734,2
5382,566,3109,2
5383,566,3110,2
5384,566,2389,2
5385,566,2560,2
5386,566,2631,2
5387,566,217,2
5388,566,3119,2
5389,566,2640,2
5390,566,749,2
5391,566,1921,2
5392,566,2644,2
5393,566,2150,2
5394,566,751,2
5395,566,2879,2
5396,566,2383,2
5397,566,1660,2
5398,566,1689,2
5399,566,1540,2
5400,566,1693,2
5401,566,1446,2
5402,566,3415,2
5403,566,3461,2
5404,566,2896,2
5405,566,2452,2
5406,566,1967,2
5407,566,1969,2
5408,566,3443,2
5409,566,2459,2
5410,566,3447,2
5411,566,1494,2
5412,566,2463,2
5413,566,575,2
5414,566,173,2
5415,566,2932,2
5416,566,1747,2
5417,566,226,2
5418,566,106,2
5419,566,3711,2
5420,566,107,2
5421,566,1774,2
5422,566,603,2
5423,566,1065,2
5424,566,3230,2
5425,566,3239,2
5426,566,2741,2
5427,566,2017,2
5428,566,2280,2
5429,566,2996,2
5430,566,280,2
5431,566,12,2
5432,566,3761,2
5433,566,2769,2
5434,566,2771,2
5435,566,703,2
5436,566,3012,2
5437,566,1106,2
5438,566,2045,2
5439,566,2046,2
5440,566,1582,2
5441,566,1583,2
5442,566,1584,2
5443,566,185,2
5444,566,1486,2
5445,566,236,2
5446,567,2948,1
5447,567,3771,1
5448,567,1808,1
5449,567,9,1
5450,567,3086,1
5451,567,1214,1
5452,567,699,1
5453,567,797,1
5454,567,3468,1
5455,567,3302,1
5456,567,1043,1
5457,567,122,1
5458,567,716,1
5459,567,1418,1
5460,567,3442,1
5461,567,3276,1
5462,568,294,1
5463,568,1945,1
5464,568,1803,1
5465,568,2659,1
5466,569,1121,1
5467,569,1765,1
5468,570,1861,1
5469,3573,1669,1
5470,3573,3749,1
5471,3573,3684,1
5472,3573,2926,1
5473,3573,702,1
5474,3573,359,1
5475,3573,1979,1
5476,3573,1319,1
5477,3573,232,1
5478,3573,2707,1
5479,3573,2155,1
5480,3573,1105,1
5481,3573,2034,1
5482,3573,3202,1
5483,3573,1569,1
5484,3573,990,1
5485,3573,2775,1
5486,3573,1179,1
5487,3573,2166,1
5488,3573,66,1
5489,3573,1820,1
5490,3573,886,1
5491,3573,3534,1
5492,3573,33,1
5493,3573,277,1
5494,3573,2493,1
5495,3573,240,1
5496,3573,3418,1
5497,3573,380,1
5498,3573,2909,1
5499,3573,3037,1
5500,3573,1835,1
5501,3573,2561,1
5502,3573,3226,1
5503,3573,3458,1
5504,3573,3745,1
5505,3573,3046,1
5506,3573,2330,1
5507,3573,3407,1
5508,572,97,2
5509,572,1118,2
5510,572,1080,2
5511,572,3130,2
5512,3673,2949,2
5513,3673,2334,2
5514,3673,2923,2
5515,3673,2024,2
5516,3673,3503,2
5517,3673,1931,2
5518,3673,2324,2
5519,3673,1320,2
5520,3673,3734,2
5521,3673,3283,2
5522,3673,2795,2
5523,3673,1830,2
5524,3673,1093,2
5525,3673,862,2
5526,2588,742,1
5527,2588,2728,1
5528,2588,2573,1
5529,2588,1917,1
5530,2588,2404,1
5531,2588,1277,1
5532,2588,2598,1
5533,2588,1743,1
5534,574,2167,1
5535,574,1433,1
5536,574,3752,1
5537,574,2423,1
5538,574,216,1
5539,575,2631,1
5540,575,3119,1
5541,575,2463,1
5542,575,1370,1
5543,575,2996,1
5544,575,2769,1
5545,575,2644,1
5546,575,2150,1
5547,575,751,1
5548,575,3761,1
5549,575,1747,1
5550,575,1689,1
5551,575,697,1
5552,575,1030,1
5553,575,2459,1
5554,575,3415,1
5555,575,3461,1
5556,575,2046,1
5557,575,1582,1
5558,575,1169,1
5559,575,185,1
5560,575,603,1
5561,575,2092,1
5562,575,1065,1
5563,575,1660,1
5564,575,3109,1
5565,575,3110,1
5566,575,2017,1
5567,575,1967,1
5568,575,2389,1
5569,576,1896,2
5570,576,1147,2
5571,576,3369,2
5572,576,2319,2
5573,576,2011,2
5574,576,1313,2
5575,576,2323,2
5576,576,1471,2
5577,576,358,2
5578,576,934,2
5579,576,759,2
5580,576,1738,2
5581,576,789,2
5582,576,2488,2
5583,576,2730,2
5584,576,1475,2
5585,576,79,2
5586,576,2007,2
5587,2885,3649,1
5588,577,723,2
5589,577,3077,2
5590,578,3187,2
5591,578,3750,2
5592,578,1988,2
5593,579,86,2
5594,579,1889,2
5595,579,156,2
5596,579,2478,2
5597,580,1660,2
5598,580,2449,2
5599,580,1129,2
5600,580,3321,2
5601,580,190,2
5602,581,980,2
5603,581,3667,2
5604,581,2478,2
5605,581,89,2
5606,581,2445,2
5607,581,1889,2
5608,581,156,2
5609,581,342,2
5610,581,1513,2
5611,581,1632,2
5612,581,870,2
5613,581,1157,2
5614,581,80,2
5615,581,86,2
5616,582,1513,1
5617,583,3260,1
5618,583,170,1
5619,585,1581,2
5620,585,3287,2
5621,585,2779,2
5622,585,1695,2
5623,585,3426,2
5624,585,3387,2
5625,585,3593,2
5626,585,2213,2
5627,585,1759,2
5628,586,1822,1
5629,586,1121,1
5630,586,1765,1
5631,586,2627,1
5632,586,3092,1
5633,586,3494,1
5634,587,909,2
5635,587,1998,2
5636,587,3467,2
5637,588,921,1
5638,588,2619,1
5639,589,2346,1
5640,590,3054,2
5641,590,1859,2
5642,590,2338,2
5643,590,1914,2
5644,590,2544,2
5645,590,1200,2
5646,590,2274,2
5647,590,3251,2
5648,590,238,2
5649,590,3768,2
5650,590,310,2
5651,590,1511,2
5652,590,3326,2
5653,590,2752,2
5654,590,2783,2
5655,590,1111,2
5656,590,3537,2
5657,590,2179,2
5658,590,2733,2
5659,590,1596,2
5660,590,834,2
5661,590,3671,2
5662,590,2564,2
5663,590,1453,2
5664,590,3038,2
5665,591,1037,2
5666,591,735,2
5667,592,3235,1
5668,592,3262,1
